"feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14"
"-0.15183802,0.28157794,1.2716278,0.38914922,0.7843799,0.6156703,0.5549467,-0.30091697,0.86918336,0.3643245,0.7065125,0.97267574,0.5336507,1.2057269"
"-0.022318214,-0.078860186,1.0480384,0.6257182,0.2909112,0.5871301,0.67488575,0.24312583,0.63619936,0.377664,0.6307011,0.8351764,0.49743384,0.8273891"
"-0.22761129,-0.0635991,1.2983284,0.3628377,-0.02742194,0.88828295,0.42236644,0.49483687,0.6548613,0.23960398,0.704343,0.2785144,0.2772249,0.77938455"
"-0.6313523,0.42280763,1.6721992,0.46208417,0.44566992,1.1855899,0.36660162,0.17530225,1.1987225,0.19996946,0.44920295,0.71462685,0.8635053,1.7009584"
"-0.21469954,-0.0134961065,1.5680656,0.37730727,0.3017783,1.3122672,0.8952005,0.63266337,0.8485256,0.38873944,1.0693301,0.3834651,0.40773502,1.0210018"
"-0.15869556,0.12937844,1.3923823,0.760578,0.19447008,0.7355242,0.35852906,0.1237815,1.253411,0.47231555,0.57661957,0.10404785,0.6916769,1.1976244"
"-0.12933572,-0.2521358,1.0498472,0.24776545,0.015062865,0.8251949,0.48388225,0.40753776,0.86254364,0.65984255,0.78955907,0.56208277,0.06552223,0.8632959"
"-0.1938811,0.05125587,0.7611695,0.5140116,0.13877788,1.0269406,0.32893956,-0.10261642,0.7294596,0.4657183,0.440375,0.80338436,0.41456044,1.0801659"
"-0.37540668,-0.22194302,1.6312582,0.40754095,0.41118184,1.2479879,0.80573004,0.34933218,0.23032637,0.46803993,0.9745585,1.1599199,0.9443976,1.1916084"
"-0.28329858,-0.13361481,1.4648958,0.73521996,0.82929516,0.81167495,1.1998303,-0.18221202,0.6683852,0.088314086,0.83028996,0.8830338,0.58372486,1.1348163"
"-0.27222294,-0.42610264,0.64388007,0.63376033,0.3562394,1.0337119,0.6912881,-0.3605928,0.64002395,0.47163838,1.2926577,1.1958491,0.8022672,1.2390763"
"0.0962042,0.0617247,1.294441,0.10279611,-0.06415501,0.35432237,0.75506705,0.31104308,0.90293807,0.32254878,0.43870413,0.2505156,0.30160895,0.80812496"
"-0.46836787,-0.23594368,0.8919276,0.29493612,0.6002486,1.0567534,0.4958131,-0.03988753,0.6048162,0.13779512,0.9414635,0.7741889,0.44611934,1.1555325"
"-0.03635222,-0.15732607,1.3193413,0.43857187,0.047465943,1.3400631,0.7036539,0.48581895,1.0679722,0.6669662,1.4994675,0.5512874,0.45647362,0.78781384"
"-0.57523715,-0.012933586,1.5009867,0.43530145,0.40693697,0.82175636,0.7937689,0.40184736,0.32697406,0.85117835,1.3531499,0.7892285,1.0741092,1.3631653"
"-0.11048568,0.41102633,1.4605867,0.49294585,0.48875985,0.8253048,0.9455834,0.27854156,1.0095941,0.46173194,0.7083364,0.5616005,0.32063252,0.9504292"
"-0.355764,0.16455367,1.9247514,0.5181739,1.2442544,0.43124178,0.5711839,-0.20195547,0.95323217,0.22400925,0.4904642,1.0289537,0.53599435,1.4628252"
"-0.19752826,-0.035102364,0.82687,-0.17438567,0.5204781,0.7039468,0.15898967,-0.023779722,0.4631722,0.4818092,0.14192505,0.15467183,0.25271878,0.64729583"
"-0.2662568,-0.4641694,1.6746967,0.39612034,0.675199,0.5211959,0.55666715,0.7230653,0.7799216,0.48360083,0.67825633,0.40836906,0.71634555,0.6263607"
"0.011204185,-0.033835486,1.2114533,0.4345028,0.23720449,0.8392321,0.90753984,-0.0009323328,0.6194777,0.5248846,0.6533794,0.5732189,0.16213213,0.7757833"
"-0.3110099,-0.30454323,1.9021999,0.3588422,0.5090863,1.4992094,0.7322603,0.40080482,1.2679974,0.96667135,1.2927052,0.85645175,0.34076327,0.8857347"
"-0.23345864,0.10063859,1.4894488,0.51810855,0.4131736,1.105199,0.6183431,0.08959668,1.1857406,0.28642702,0.7899252,0.317429,0.6341906,1.3482383"
